,precision,recall,f1,IoU,by_sample_precision,by_sample_recall,by_sample_f1,threshold,record,evaluation,gold_standard
7,0.0012055455093429777,0.0056179775280898875,0.0019851116625310174,0.8,0.09893562469307302,0.9927514037774374,0.17993889775397123,100,01-02-0014,record,E1
8,0.0,0.0,,0.9,0.09893562469307302,0.9927514037774374,0.17993889775397123,100,01-02-0014,record,E1
0,0.3086859688195991,0.973314606741573,0.46871829556983424,0.1,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
1,0.2993318485523385,0.9438202247191011,0.4545147108555969,0.2,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
2,0.2775055679287305,0.875,0.42137301318904297,0.3,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
3,0.2334075723830735,0.7359550561797753,0.3544132566790666,0.4,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
4,0.1643652561247216,0.5182584269662921,0.24957727426445722,0.5,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
5,0.10155902004454342,0.3202247191011236,0.15421034832600608,0.6,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
6,0.047661469933184854,0.1502808988764045,0.07237064592492391,0.7,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
7,0.014253897550111359,0.0449438202247191,0.021643557659790327,0.8,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
8,0.0017817371937639199,0.0056179775280898875,0.002705444707473791,0.9,0.16714676155417307,0.9719312574442743,0.2852397455231856,125,01-02-0014,record,E1
0,0.437414030261348,0.8932584269662921,0.5872576177285318,0.1,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
1,0.43535075653370015,0.8890449438202247,0.5844875346260388,0.2,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
2,0.4140302613480055,0.8455056179775281,0.5558633425669437,0.3,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
3,0.3672627235213205,0.75,0.49307479224376743,0.4,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
4,0.30605226960110044,0.625,0.41089566020313945,0.5,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
5,0.21389270976616231,0.43679775280898875,0.2871652816251154,0.6,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
6,0.12310866574965612,0.25140449438202245,0.16528162511542013,0.7,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
7,0.05364511691884457,0.10955056179775281,0.07202216066481995,0.8,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
8,0.015130674002751032,0.03089887640449438,0.020313942751615882,0.9,0.2636960128058798,0.8947286030287561,0.4073400408399773,150,01-02-0014,record,E1
0,0.5712754555198285,0.7485955056179775,0.6480243161094225,0.1,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
1,0.5691318327974276,0.7457865168539326,0.6455927051671733,0.2,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
2,0.5584137191854234,0.7317415730337079,0.6334346504559271,0.3,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
3,0.5251875669882101,0.6882022471910112,0.5957446808510639,0.4,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
4,0.47266881028938906,0.6193820224719101,0.5361702127659574,0.5,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
5,0.37942122186495175,0.49719101123595505,0.43039513677811553,0.6,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
6,0.2315112540192926,0.30337078651685395,0.26261398176291795,0.7,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
7,0.11361200428724544,0.14887640449438203,0.12887537993920972,0.8,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
8,0.031082529474812434,0.04073033707865169,0.03525835866261398,0.9,0.37738605641879897,0.7524655436447167,0.5026677912234556,175,01-02-0014,record,E1
0,0.7283950617283951,0.5800561797752809,0.6458170445660673,0.1,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
1,0.7248677248677249,0.577247191011236,0.6426896012509773,0.2,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
2,0.7142857142857143,0.5688202247191011,0.6333072713057075,0.3,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
3,0.691358024691358,0.550561797752809,0.6129788897576232,0.4,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
4,0.6349206349206349,0.5056179775280899,0.5629397967161844,0.5,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
5,0.544973544973545,0.4339887640449438,0.4831899921813917,0.6,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
6,0.4144620811287478,0.3300561797752809,0.3674745895230649,0.7,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
7,0.2328042328042328,0.1853932584269663,0.2064112587959343,0.8,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
8,0.06525573192239859,0.05196629213483146,0.05785770132916341,0.9,0.5135763136146411,0.5836855538540071,0.5463911285826694,200,01-02-0014,record,E1
0,0.7924528301886793,0.3539325842696629,0.4893203883495145,0.1,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
1,0.7924528301886793,0.3539325842696629,0.4893203883495145,0.2,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
2,0.7767295597484277,0.34691011235955055,0.47961165048543697,0.3,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
3,0.7452830188679245,0.33286516853932585,0.4601941747572816,0.4,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
4,0.7075471698113207,0.3160112359550562,0.4368932038834951,0.5,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
5,0.6226415094339622,0.27808988764044945,0.3844660194174757,0.6,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
6,0.5094339622641509,0.22752808988764045,0.3145631067961165,0.7,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
7,0.3333333333333333,0.14887640449438203,0.20582524271844657,0.8,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
8,0.08490566037735849,0.037921348314606744,0.052427184466019426,0.9,0.5825065472762244,0.36483920367534456,0.44866665550663737,225,01-02-0014,record,E1
0,0.8085106382978723,0.21348314606741572,0.3377777777777778,0.1,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
1,0.7978723404255319,0.21067415730337077,0.3333333333333333,0.2,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
2,0.7872340425531915,0.20786516853932585,0.32888888888888884,0.3,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
3,0.75,0.19803370786516855,0.3133333333333333,0.4,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
4,0.723404255319149,0.19101123595505617,0.30222222222222217,0.5,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
5,0.6436170212765957,0.1699438202247191,0.2688888888888889,0.6,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
6,0.5319148936170213,0.1404494382022472,0.2222222222222222,0.7,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
7,0.39361702127659576,0.10393258426966293,0.16444444444444442,0.8,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
8,0.12234042553191489,0.032303370786516857,0.05111111111111111,0.9,0.624819763529751,0.22120129317679088,0.32673167789283203,250,01-02-0014,record,E1
0,0.0,0.0,,0.1,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
1,0.0,0.0,,0.2,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
2,0.0,0.0,,0.3,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
3,0.0,0.0,,0.4,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
4,0.0,0.0,,0.5,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
5,0.0,0.0,,0.6,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
6,0.0,0.0,,0.7,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
7,0.0,0.0,,0.8,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
8,0.0,0.0,,0.9,0.013321851896361864,0.9996272828922848,0.026293297771624497,0,01-02-0017,record,E1
0,0.048166062071745265,0.5085106382978724,0.08799705449189986,0.1,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
1,0.02015316404675534,0.2127659574468085,0.03681885125184094,0.2,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
2,0.005642885933091495,0.059574468085106386,0.010309278350515464,0.3,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
3,0.002015316404675534,0.02127659574468085,0.003681885125184094,0.4,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
4,0.00020153164046755341,0.002127659574468085,0.0003681885125184094,0.5,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
5,0.0,0.0,,0.6,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
6,0.0,0.0,,0.7,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
7,0.0,0.0,,0.8,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
8,0.0,0.0,,0.9,0.015686670830454753,0.9995651633743322,0.03088859170340605,25,01-02-0017,record,E1
0,0.10358654488750278,0.9893617021276596,0.18753781004234726,0.1,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
1,0.09623524170193808,0.9191489361702128,0.17422867513611615,0.2,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
2,0.07796836711962575,0.7446808510638298,0.14115749142972372,0.3,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
3,0.04032078413900646,0.3851063829787234,0.0729985884250857,0.4,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
4,0.00913343729115616,0.08723404255319149,0.01653559185319621,0.5,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
5,0.0011138338159946536,0.010638297872340425,0.002016535591853196,0.6,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
6,0.0,0.0,,0.7,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
7,0.0,0.0,,0.8,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
8,0.0,0.0,,0.9,0.041695763930034706,0.9952478568766306,0.0800383335400991,50,01-02-0017,record,E1
0,0.17018181818181818,0.9957446808510638,0.2906832298136646,0.1,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
1,0.168,0.9829787234042553,0.2869565217391305,0.2,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
2,0.15781818181818183,0.9234042553191489,0.26956521739130435,0.3,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
3,0.13018181818181818,0.7617021276595745,0.22236024844720495,0.4,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
4,0.07672727272727273,0.44893617021276594,0.13105590062111802,0.5,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
5,0.023636363636363636,0.13829787234042554,0.040372670807453416,0.6,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
6,0.0036363636363636364,0.02127659574468085,0.006211180124223602,0.7,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
7,0.0003636363636363636,0.002127659574468085,0.0006211180124223603,0.8,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
8,0.0,0.0,,0.9,0.08407172143386654,0.9909823166438895,0.1549942353032619,75,01-02-0017,record,E1
0,0.26595744680851063,0.9574468085106383,0.41628122109158194,0.1,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
1,0.2653664302600473,0.9553191489361702,0.41535615171137835,0.2,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
2,0.26063829787234044,0.9382978723404255,0.4079555966697503,0.3,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
3,0.24468085106382978,0.8808510638297873,0.38297872340425526,0.4,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
4,0.20094562647754138,0.723404255319149,0.3145235892691952,0.5,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
5,0.1235224586288416,0.44468085106382976,0.19333950046253467,0.6,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
6,0.04550827423167849,0.16382978723404254,0.07123034227567067,0.7,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
7,0.009456264775413711,0.03404255319148936,0.014801110083256243,0.8,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
8,0.0017730496453900709,0.006382978723404255,0.0027752081406105457,0.9,0.14776057462090983,0.9584213359837661,0.256046290354701,100,01-02-0017,record,E1
0,0.4028197381671702,0.851063829787234,0.5468215994531784,0.1,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
1,0.40181268882175225,0.8489361702127659,0.5454545454545454,0.2,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
2,0.39677744209466265,0.8382978723404255,0.5386192754613808,0.3,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
3,0.3877139979859013,0.8191489361702128,0.5263157894736842,0.4,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
4,0.3635448136958711,0.7680851063829788,0.49350649350649356,0.5,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
5,0.29003021148036257,0.6127659574468085,0.39371155160628846,0.6,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
6,0.17623363544813697,0.3723404255319149,0.23923444976076555,0.7,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
7,0.07653575025176233,0.16170212765957448,0.10389610389610389,0.8,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
8,0.014098690835850957,0.029787234042553193,0.019138755980861247,0.9,0.23494853410946262,0.8566592123245124,0.3687603478896433,125,01-02-0017,record,E1
0,0.49174917491749176,0.6340425531914894,0.5539033457249071,0.1,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
1,0.49174917491749176,0.6340425531914894,0.5539033457249071,0.2,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
2,0.4900990099009901,0.6319148936170212,0.5520446096654275,0.3,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
3,0.4834983498349835,0.6234042553191489,0.5446096654275092,0.4,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
4,0.47194719471947194,0.6085106382978723,0.5315985130111525,0.5,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
5,0.4306930693069307,0.5553191489361702,0.4851301115241636,0.6,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
6,0.3201320132013201,0.4127659574468085,0.3605947955390334,0.7,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
7,0.17491749174917492,0.225531914893617,0.1970260223048327,0.8,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
8,0.05115511551155116,0.06595744680851064,0.05762081784386617,0.9,0.3026756177300905,0.6460326334534311,0.41222014493998266,150,01-02-0017,record,E1
0,0.5405405405405406,0.3829787234042553,0.44831880448318806,0.1,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
1,0.5405405405405406,0.3829787234042553,0.44831880448318806,0.2,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
2,0.5405405405405406,0.3829787234042553,0.44831880448318806,0.3,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
3,0.5315315315315315,0.37659574468085105,0.44084682440846823,0.4,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
4,0.5165165165165165,0.3659574468085106,0.42839352428393523,0.5,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
5,0.5045045045045045,0.3574468085106383,0.41843088418430885,0.6,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
6,0.43843843843843844,0.31063829787234043,0.36363636363636365,0.7,0.3255349620893008,0.40006004886735413,0.35897030953885034,175,01-02-0017,record,E1
